pk,comment,example,contributed_datapoint
30180,"Only R can be case marked, but either T or R can be indexed",,Joshua Birchall 2013-12-16
30181,,,Joshua Birchall 2013-12-16
30182,,,Joshua Birchall 2013-12-16
30183,,,Joshua Birchall 2013-12-16
30184,only R is case marked. No good ditransitive examples found in source,,Joshua Birchall 2013-12-16
30185,,,Joshua Birchall 2013-12-16
30186,,,Joshua Birchall 2013-12-16
30187,,,Joshua Birchall 2013-12-16
30188,T is case marked with an allative suffix,,Joshua Birchall 2013-12-16
30189,,,Joshua Birchall 2013-12-16
30190,,,Joshua Birchall 2013-12-16
30191,,"Cerrón Palomino 2009:54, ex.10",Simon van de Kerke 2014-06-03
30192,neither T nor R is case marked. R tends to be,,Joshua Birchall 2013-12-16
30193,,,Joshua Birchall 2013-12-16
30194,,,Simon van de Kerke 2014-06-03
30195,same case marker -ri as ergative,,Joshua Birchall 2013-12-16
30196,,,Joshua Birchall 2013-12-16
30197,,,Simon van de Kerke 2014-06-03
30198,,,Joshua Birchall 2013-12-16
30199,"T is marked accusative, R receives special dative marker",,Joshua Birchall 2013-12-16
30200,,,Joshua Birchall 2013-12-16
30201,"Similar to Hup, R must be marked and T is sometimes marked",,Joshua Birchall 2013-12-16
30202,,,Joshua Birchall 2013-12-16
30203,,,Joshua Birchall 2013-12-16
30204,,,Joshua Birchall 2013-12-16
30205,BOLD:,,Joshua Birchall 2013-12-16
30206,,,Joshua Birchall 2013-12-16
30207,,,Simon van de Kerke 2014-06-03
30208,"But R can be indexed, showing a secundative pattern in indexation but not case marking",,Joshua Birchall 2013-12-16
30209,Either R or T can be marked as O. The other argument is realized as object of postposition jaa,,Joshua Birchall 2013-12-16
30210,They both take accusative suffix -na-n,huna nukurmin susatahai||hu-na nuku-rmi-n su-sa-ta-ha-i||PRX-ACC mother-PERT:2SG-ACC give-ATT-IFUT-1SG-DECL||I will give this to your mother',George Saad 2013-12-22
30211,,,Joshua Birchall 2013-12-16
30212,"R case marking is obligatory, while T marking depends on animacy (DOM)",,Joshua Birchall 2013-12-16
30213,,,Joshua Birchall 2013-12-16
30214,,,Joshua Birchall 2013-12-16
30215,,,Joshua Birchall 2013-12-16
30216,,,Joshua Birchall 2013-12-16
30217,"receives 'affected', i.e. object marker.  A 'recipient' postposition is described in 2004:436, but this appears to mark a goal of motion and not the recipient of a ditransitive verb.",,Joshua Birchall 2013-12-16
30218,,,Joshua Birchall 2013-12-16
30219,,,Joshua Birchall 2013-12-16
30220,,,Joshua Birchall 2013-12-16
30221,,,Joshua Birchall 2013-12-16
30222,,,Joshua Birchall 2013-12-16
30223,,,Joshua Birchall 2013-12-16
30224,,,Joshua Birchall 2013-12-16
30225,BOLD:,,Joshua Birchall 2013-12-16
30226,No case marking of T or R,,Joshua Birchall 2013-12-16
30227,,,Joshua Birchall 2013-12-16
30228,,,Joshua Birchall 2013-12-16
30229,,,Joshua Birchall 2013-12-16
30230,,,Simon van de Kerke 2014-06-03
30231,,,Joshua Birchall 2013-12-16
30232,,,Joshua Birchall 2013-12-16
30233,O and R marked with same case suffix,,Joshua Birchall 2013-12-16
30234,,,Joshua Birchall 2013-12-16
30235,R is marked with same marker as ergative -at,,Joshua Birchall 2013-12-16
30236,"However, Goal-like arguments are marked with a different case -man, much like R in Quechua 1A varieties",,Simon van de Kerke 2014-06-03
30237,,,Simon van de Kerke 2014-06-03
30238,,,Simon van de Kerke 2014-06-03
30239,,,Simon van de Kerke 2014-06-03
30240,,sisa-ra sisa-ra warmi-ma ku-ni 'flower-ac woman-dat give-1sg',Simon van de Kerke 2014-06-03
30241,,,Simon van de Kerke 2014-06-03
30242,,,Simon van de Kerke 2014-06-03
30243,,1976: 130,Simon van de Kerke 2014-06-03
30244,,,Simon van de Kerke 2014-06-03
30245,,"1982:70, ex.254-257",Simon van de Kerke 2014-06-03
30246,,"1977, 192",Simon van de Kerke 2014-06-03
30247,,,Simon van de Kerke 2014-06-03
30248,,,Simon van de Kerke 2014-06-03
30249,,Parker 1976: 83,Simon van de Kerke 2014-06-03
30250,,,Simon van de Kerke 2014-06-03
30251,,Cerron 1976:103,Simon van de Kerke 2014-06-03
30252,,,Joshua Birchall 2013-12-16
30253,Recipient receives an allative case marker,,Joshua Birchall 2013-12-16
30254,"It is unclear where T is case marked. With the verb `speak', it is marked like an object, but the status of this verb as ditransitive is unclear. For `give', it appears that T is not case marked (cf. 2004:192, ex.128)",,Joshua Birchall 2013-12-16
30255,,,Joshua Birchall 2013-12-16
30256,,,Joshua Birchall 2013-12-16
30257,,,Joshua Birchall 2013-12-16
30258,either R or T can be case marked as O,,Joshua Birchall 2013-12-16
30259,"no contrastive case marking, only clausal position",,Joshua Birchall 2013-12-16
30260,,,Joshua Birchall 2013-12-16
30261,,,Joshua Birchall 2013-12-16
30262,"R is case marked, T is not",,Joshua Birchall 2013-12-16
30263,,,Joshua Birchall 2013-12-16
30264,,,Joshua Birchall 2013-12-16
30265,,,Simon van de Kerke 2014-06-03
30266,,,Joshua Birchall 2013-12-16
30267,,,Joshua Birchall 2013-12-16
30268,,,Joshua Birchall 2013-12-16
30269,,,Joshua Birchall 2013-12-16
30270,,,Joshua Birchall 2013-12-16
30271,,,Joshua Birchall 2013-12-16
30272,neither are case marked. Both can be marked on the verb,,Joshua Birchall 2013-12-16
30273,,,Joshua Birchall 2013-12-16
30274,,,Joshua Birchall 2013-12-16
30275,,,Joshua Birchall 2013-12-16
30276,,,Joshua Birchall 2013-12-16
30277,,,Joshua Birchall 2013-12-16
30278,,,Joshua Birchall 2013-12-16
30279,,,Joshua Birchall 2013-12-16
30280,,,Joshua Birchall 2013-12-16
30281,,,Joshua Birchall 2013-12-16
30282,,,Joshua Birchall 2013-12-16
30283,,,Joshua Birchall 2013-12-16
30284,,,Joshua Birchall 2013-12-16
30285,,,Joshua Birchall 2013-12-16
30286,,"Cerrón Palomino 2009:55, ex.13-14",Simon van de Kerke 2014-06-03
30287,,,Joshua Birchall 2013-12-16
30288,,,Joshua Birchall 2013-12-16
30289,,kistupimanta por aquí,Simon van de Kerke 2014-06-03
30290,,,Joshua Birchall 2013-12-16
30291,,,Joshua Birchall 2013-12-16
30292,,,Simon van de Kerke 2014-06-03
30293,,,Joshua Birchall 2013-12-16
30294,,,Joshua Birchall 2013-12-16
30295,,,Joshua Birchall 2013-12-16
30296,,,Joshua Birchall 2013-12-16
30297,,,Joshua Birchall 2013-12-16
30298,,,Joshua Birchall 2013-12-16
30299,,,Joshua Birchall 2013-12-16
30300,BOLD:,,Joshua Birchall 2013-12-16
30301,,,Joshua Birchall 2013-12-16
30302,,,Simon van de Kerke 2014-06-03
30303,,,Joshua Birchall 2013-12-16
30304,"postpositions (ni-)jaa.  Ni-jaa is used with exclusively human referents and implies the argument is affected (p.492).  Jaa can also be used with human referents, such as comitatively or the demoted object in a causative construction (p.491).  Other postpositions are kaa 'along, through' and tabijo 'due to the lack of' and namoni 'taking news of'",,Joshua Birchall 2013-12-16
30305,,Ahanam kashik wɨakur||Aha-nam kashik wɨ-a-ku-r||field-LOC tomorrow go-IMPFV-SIM-1PL:SS||While going to the field...',George Saad 2013-12-22
30306,,,Joshua Birchall 2013-12-16
30307,,,Joshua Birchall 2013-12-16
30308,,,Joshua Birchall 2013-12-16
30309,,,Joshua Birchall 2013-12-16
30310,,,Joshua Birchall 2013-12-16
30311,,,Joshua Birchall 2013-12-16
30312,,,Joshua Birchall 2013-12-16
30313,,,Joshua Birchall 2013-12-16
30314,,,Joshua Birchall 2013-12-16
30315,,,Joshua Birchall 2013-12-16
30316,,,Joshua Birchall 2013-12-16
30317,,,Joshua Birchall 2013-12-16
30318,,,Joshua Birchall 2013-12-16
30319,,,Joshua Birchall 2013-12-16
30320,BOLD:,,Joshua Birchall 2013-12-16
30321,Semantic adjuncts are included in the clause through the use of rich verbal  morphology.,,Joshua Birchall 2013-12-16
30322,,,Joshua Birchall 2013-12-16
30323,,,Joshua Birchall 2013-12-16
30324,,,Joshua Birchall 2013-12-16
30325,,,Simon van de Kerke 2014-06-03
30326,,,Joshua Birchall 2013-12-16
30327,,,Joshua Birchall 2013-12-16
30328,"instrumental, comitative, benefactive and at least eight locationals",,Joshua Birchall 2013-12-16
30329,Semantic adjuncts are included in the clause through the use of rich verbal  morphology.,,Joshua Birchall 2013-12-16
30330,,,Joshua Birchall 2013-12-16
30331,,,Simon van de Kerke 2014-06-03
30332,,,Simon van de Kerke 2014-06-03
30333,,,Simon van de Kerke 2014-06-03
30334,,,Simon van de Kerke 2014-06-03
30335,,puyu-manda shamu-ni 'Puto-from come-1sg',Simon van de Kerke 2014-06-03
30336,,sinchimarka-caw-hina /,Simon van de Kerke 2014-06-03
30337,,,Simon van de Kerke 2014-06-03
30338,,1976: 130-139,Simon van de Kerke 2014-06-03
30339,,,Simon van de Kerke 2014-06-03
30340,,,Simon van de Kerke 2014-06-03
30341,,"1977, 193-214",Simon van de Kerke 2014-06-03
30342,,,Simon van de Kerke 2014-06-03
30343,,,Simon van de Kerke 2014-06-03
30344,,Parker 1976: 83-85,Simon van de Kerke 2014-06-03
30345,,sisa-guna-da randi-ni ñuka warmi-buk fllower-PL-AC buy-1s I wife-BEN I buy flowers for my wife,Simon van de Kerke 2014-06-03
30346,,Cerron 1976:132-138,Simon van de Kerke 2014-06-03
30347,,,Joshua Birchall 2013-12-16
30348,,,Joshua Birchall 2013-12-16
30349,,,Joshua Birchall 2013-12-16
30350,,,Joshua Birchall 2013-12-16
30351,,,Joshua Birchall 2013-12-16
30352,,,Joshua Birchall 2013-12-16
30353,,,Joshua Birchall 2013-12-16
30354,,,Joshua Birchall 2013-12-16
30355,,,Joshua Birchall 2013-12-16
30356,,,Joshua Birchall 2013-12-16
30357,,,Joshua Birchall 2013-12-16
30358,,,Joshua Birchall 2013-12-16
30359,,,Joshua Birchall 2013-12-16
30360,,,Simon van de Kerke 2014-06-03
30361,,,Joshua Birchall 2013-12-16
30362,,,Joshua Birchall 2013-12-16
30363,,,Joshua Birchall 2013-12-16
30364,,,Joshua Birchall 2013-12-16
30365,,,Joshua Birchall 2013-12-16
30366,,,Joshua Birchall 2013-12-16
30367,,,Joshua Birchall 2013-12-16
30368,,,Joshua Birchall 2013-12-16
30369,,,Joshua Birchall 2013-12-16
30370,,,Joshua Birchall 2013-12-16
30371,,,Joshua Birchall 2013-12-16
30372,all examples given are intransitive,,Joshua Birchall 2013-12-16
30373,,,Joshua Birchall 2013-12-16
30374,although 'rare',,Joshua Birchall 2013-12-16
30375,,,Joshua Birchall 2013-12-16
30376,Borella p.136 doesn't consider a different transitive causative suffix -uka.,,Joshua Birchall 2013-12-16
30377,,,Joshua Birchall 2013-12-16
30378,,,Joshua Birchall 2013-12-16
30379,,,Joshua Birchall 2013-12-16
30380,,,Joshua Birchall 2013-12-16
30381,,,Simon van de Kerke 2014-06-03
30382,,,Joshua Birchall 2013-12-16
30383,but marker -sha only for intransitive predicates,,Joshua Birchall 2013-12-16
30384,,khojachikuna ; mostrar,Simon van de Kerke 2014-06-03
30385,,,Joshua Birchall 2013-12-16
30386,,,Joshua Birchall 2013-12-16
30387,,,Simon van de Kerke 2014-06-03
30388,,,Joshua Birchall 2013-12-16
30389,,,Joshua Birchall 2013-12-16
30390,,,Joshua Birchall 2013-12-16
30391,,,Joshua Birchall 2013-12-16
30392,indirect causative -okal only targets transitive verbs,,Joshua Birchall 2013-12-16
30393,"Stated explicitly in text, but no examples given or found in appendix",,Joshua Birchall 2013-12-16
30394,,,Joshua Birchall 2013-12-16
30395,complex predicate with `send' is used to target transitive bases,,Joshua Birchall 2013-12-16
30396,,,Joshua Birchall 2013-12-16
30397,,,Simon van de Kerke 2014-06-03
30398,,,Joshua Birchall 2013-12-16
30399,,,Joshua Birchall 2013-12-16
30400,"They can also be derived from transitive verbs like yu-, meaning 'to eat' (cf. to feed). This example was brought to my attention by Overall (2007)",yawan ayurɨawai||yawa-n ayurɨ-a-wa-i||dog-ACC CAUS+eat-IMPFV-3-DECL||(He/she) is feeding the dog.,George Saad 2013-12-22
30401,,,Joshua Birchall 2013-12-16
30402,"only 'compound-final' causative roots, i.e. Trans+Trans(caus)",,Joshua Birchall 2013-12-16
30403,,,Joshua Birchall 2013-12-16
30404,,,Joshua Birchall 2013-12-16
30405,,,Joshua Birchall 2013-12-16
30406,,,Joshua Birchall 2013-12-16
30407,example given for transitive-derived causative does not show an apparent valency change.,,Joshua Birchall 2013-12-16
30408,,,Joshua Birchall 2013-12-16
30409,,,Joshua Birchall 2013-12-16
30410,,,Joshua Birchall 2013-12-16
30411,,,Joshua Birchall 2013-12-16
30412,,,Joshua Birchall 2013-12-16
30413,,,Joshua Birchall 2013-12-16
30414,,,Joshua Birchall 2013-12-16
30415,transitive predicates must be first intransitivized through use of reflexive/middle marker ettransitive predicates must be first intransitivized through use of reflexive/middle marker ettransitive predicates must be first intransitivized through use of reflexive/middle marker et,,Joshua Birchall 2013-12-16
30416,"construction can target intransitive and 'extended intransitive' verbs that have applicative marker, but not prototypical transitive verbs.",,Joshua Birchall 2013-12-16
30417,,,Joshua Birchall 2013-12-16
30418,marker -at targets transitive verbs,,Joshua Birchall 2013-12-16
30419,,,Joshua Birchall 2013-12-16
30420,,,Simon van de Kerke 2014-06-03
30421,"marker -tya only for So verbs, but -ki can be transitive or intransitive.",,Joshua Birchall 2013-12-16
30422,,,Joshua Birchall 2013-12-16
30423,,,Joshua Birchall 2013-12-16
30424,,,Joshua Birchall 2013-12-16
30425,,,Joshua Birchall 2013-12-16
30426,,,Simon van de Kerke 2014-06-03
30427,,,Simon van de Kerke 2014-06-03
30428,"the grammar suggests yes but dictionary: apa- apachi-, aywa- pedir de, aywachi-regalar'",,Simon van de Kerke 2014-06-03
30429,,,Simon van de Kerke 2014-06-03
30430,,riku-chi-ni 'see-cau-1sg',Simon van de Kerke 2014-06-03
30431,,,Simon van de Kerke 2014-06-03
30432,,,Simon van de Kerke 2014-06-03
30433,,1976: 211,Simon van de Kerke 2014-06-03
30434,,,Simon van de Kerke 2014-06-03
30599,,,Joshua Birchall 2013-12-16
30601,,,Joshua Birchall 2013-12-16
30435,"can target intransitive, transitive and ditransitive","1982:136, ex. 551",Simon van de Kerke 2014-06-03
30436,,"1977, 133",Simon van de Kerke 2014-06-03
30437,,ex. 80a,Simon van de Kerke 2014-06-03
30438,,,Simon van de Kerke 2014-06-03
30439,,Parker 1976: 121,Simon van de Kerke 2014-06-03
30440,,riku-chi-gu-n see-CAU-PR-3 s/he is showing,Simon van de Kerke 2014-06-03
30441,,Cerron 1976:182-186,Simon van de Kerke 2014-06-03
30442,,,Joshua Birchall 2013-12-16
30443,,,Joshua Birchall 2013-12-16
30444,,,Joshua Birchall 2013-12-16
30445,"better attested in other varieties/languages, but likely in Yanam of Ericó",,Joshua Birchall 2013-12-16
30446,,,Joshua Birchall 2013-12-16
30447,,,Joshua Birchall 2013-12-16
30448,,,Joshua Birchall 2013-12-16
30449,,,Joshua Birchall 2013-12-16
30450,ka marker only targets transitive verbs,,Joshua Birchall 2013-12-16
30451,,,Joshua Birchall 2013-12-16
30452,,,Joshua Birchall 2013-12-16
30453,,,Joshua Birchall 2013-12-16
30454,,,Joshua Birchall 2013-12-16
30455,,,Simon van de Kerke 2014-06-03
30456,,,Joshua Birchall 2013-12-16
30457,"auxiliary construction can target transitives, treating causee as R. Causative prefix only targets intransitives (with the exception of the verb 'see').",,Joshua Birchall 2013-12-16
30458,,,Joshua Birchall 2013-12-16
30459,,,Joshua Birchall 2013-12-16
30460,,,Joshua Birchall 2013-12-16
30461,,,Joshua Birchall 2013-12-16
30462,,,Joshua Birchall 2013-12-16
30463,The only criteria for considering Causee as R ('E') and not O is because of word order preference.,,Joshua Birchall 2013-12-16
30464,,,Joshua Birchall 2013-12-16
30465,"receives object verb agreement, but does not appear to be case marked",,Joshua Birchall 2013-12-16
30466,,,Joshua Birchall 2013-12-16
30467,,,Joshua Birchall 2013-12-16
30468,"Causee is referenced on the verb in an inverse construction.  This corresponds to the treatment of R and not T, see Golluscio",,Joshua Birchall 2013-12-16
30469,Patient of resulting situation is treated like R,,Joshua Birchall 2013-12-16
30470,states that Causee cannot be expressed in the clause,,Joshua Birchall 2013-12-16
30471,,,Joshua Birchall 2013-12-16
30472,marked with comitative -mpi,,Joshua Birchall 2013-12-16
30473,treated like primary object,,Joshua Birchall 2013-12-16
30474,,,Joshua Birchall 2013-12-16
30475,"p.250, marked by first object suffix",,Joshua Birchall 2013-12-16
30476,,,Simon van de Kerke 2014-06-03
30477,Can be indexed just like R,,Joshua Birchall 2013-12-16
30478,"direct causation, Causee becomes P, in indirect Causee becomes Obl",,Joshua Birchall 2013-12-16
30479,,,Simon van de Kerke 2014-06-03
30480,,,Joshua Birchall 2013-12-16
30481,"unmarked for case, but can be indexed on the verb",,Joshua Birchall 2013-12-16
30482,,,Simon van de Kerke 2014-06-03
30483,original object treated as instrumental oblique,,Joshua Birchall 2013-12-16
30484,,,Joshua Birchall 2013-12-16
30485,,,Joshua Birchall 2013-12-16
30486,,,Joshua Birchall 2013-12-16
30487,"same as R, -pe",,Joshua Birchall 2013-12-16
30488,"Stated explicitly in text, but no examples given or found in appendix",,Joshua Birchall 2013-12-16
30489,,,Joshua Birchall 2013-12-16
30490,BOLD:,,Joshua Birchall 2013-12-16
30491,,,Joshua Birchall 2013-12-16
30492,,,Simon van de Kerke 2014-06-03
30493,Only periphrastic transitives constructions,,Joshua Birchall 2013-12-16
30494,,,Joshua Birchall 2013-12-16
30495,"It could be oblique, as in this case","inkis aishman tsamán mésanam awantún hirúhai aísi takuíyi||inkis aishman tsamá-n mésa-nam awantún hirú-hai aísi takuí-yi||foreigner man banana-ACC table-LOC that.is.lying||A white man, biting with an iron, lifted  the banana which is on the table.'",George Saad 2013-12-22
30496,"the index -ima expresses 1>2 for I made you see her. This shows that Causee can be indexed, like R",,Joshua Birchall 2013-12-16
30497,,,Joshua Birchall 2013-12-16
30498,,,Joshua Birchall 2013-12-16
30499,marked with dative postposition =upe,,Joshua Birchall 2013-12-16
30500,,,Joshua Birchall 2013-12-16
30501,,,Joshua Birchall 2013-12-16
30502,,,Joshua Birchall 2013-12-16
30503,,,Joshua Birchall 2013-12-16
30504,,,Joshua Birchall 2013-12-16
30505,"this works with active transitives, 'experiencer' verbs like make-see take recipient/dative causees",,Joshua Birchall 2013-12-16
30506,,,Joshua Birchall 2013-12-16
30507,,,Joshua Birchall 2013-12-16
30508,neutral,,Joshua Birchall 2013-12-16
30509,,,Joshua Birchall 2013-12-16
30510,n/a?,,Joshua Birchall 2013-12-16
